date,tau,K,call_option_price,S,r,put_option_price,Midquote,Contribution by strike,,date,tau,K,call_option_price,S,r,put_option_price,Midquote,Contribution by strike,,
01-07-2015,37,2100,8.2,2025.9,0.0021,86.25,,,,,,,,,,,,,,
01-07-2015,37,2105,7.1,2025.9,0.0021,90.15,,,,,,,,,,,,,,
01-07-2015,37,2110,6.1,2025.9,0.0021,94.15,,,,,,,,,,,,,,
01-07-2015,37,2115,5.2,2025.9,0.0021,98.35,,,,,,,,,,,,,,
01-07-2015,37,2120,4.45,2025.9,0.0021,102.5,,,,,,,,,,,,,,
01-07-2015,37,2125,3.8,2025.9,0.0021,107.3,,,,,,,,,,,,,,
01-07-2015,37,2130,3.25,2025.9,0.0021,111.7,,,,,,,,,,,,,,
01-07-2015,37,2135,2.75,2025.9,0.0021,116.3,,,,,,,,,,,,,,
01-07-2015,37,2140,2.325,2025.9,0.0021,120.85,,,,,,,,,,,,,,
01-07-2015,37,2145,1.95,2025.9,0.0021,125.45,,,,,,,,,,,,,,
01-07-2015,37,2150,1.7,2025.9,0.0021,130,,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,near term con strike,,next term con strike,,near term p2,,next term p2,
,,,,,,,0,,,,,,0.055000396,,0.029575804,,0.036585,,0.009468,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,sigma2(1),,sigma2(2),,,,,
,,,,,,,0,,,,,,0.018415396,,0.020107804,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
,,,,,,,0,,,,,,,,,,,,,
01-08-2015,15,2120,1.75,2062.14,0.0015,60.5,31.125,,,,,,,,,,,,,
01-08-2015,36,1980,95.8,2062.14,0.0021,17.25,,,,,,,,,,,,,,
01-08-2015,36,1985,91.7,2062.14,0.0021,18.1,,,,,,,,,,,,,,
01-08-2015,36,1990,87.45,2062.14,0.0021,19,,,,,,,,,,,,,,
01-08-2015,36,1995,83.35,2062.14,0.0021,19.9,,,,,,,,,,,,,,
01-08-2015,36,2000,79.35,2062.14,0.0021,20.95,,,,,,,,,,,,,,
01-08-2015,36,2005,75.35,2062.14,0.0021,21.95,,,,,,,,,,,,,,
01-08-2015,36,2010,71.55,2062.14,0.0021,23.05,,,,,,,,,,,,,,
01-08-2015,36,2015,67.6,2062.14,0.0021,24.2,,,,,,,,,,,,,,
01-08-2015,36,2020,63.8,2062.14,0.0021,25.4,,,,,,,,,,,,,,
01-08-2015,36,2025,60,2062.14,0.0021,26.65,,,,,,,,,,,,,,
01-08-2015,36,2030,56.45,2062.14,0.0021,28.05,,,,,,,,,,,,,,
01-08-2015,36,2035,52.85,2062.14,0.0021,29.35,,,,,,,,,,,,,,
01-08-2015,36,2040,49.45,2062.14,0.0021,30.85,,,,,,,,,,,,,,
01-08-2015,36,2045,45.95,2062.14,0.0021,32.55,,,,,,,,,,,,,,
01-08-2015,36,2050,42.65,2062.14,0.0021,34.15,,,,,,,,,,,,,,
01-08-2015,36,2055,39.4,2062.14,0.0021,36,,,,,,,,,,,,,,
01-08-2015,36,2060,36.4,2062.14,0.0021,37.9,,,,,,,,,,,,,,
01-08-2015,36,2065,33.45,2062.14,0.0021,39.8,,,,,,,,,,,,,,
01-08-2015,36,2070,30.45,2062.14,0.0021,41.9,,,,,,,,,,,,,,
01-08-2015,36,2075,27.7,2062.14,0.0021,44.15,,,,,,,,,,,,,,
01-08-2015,36,2080,25.1,2062.14,0.0021,46.55,,,,,,,,,,,,,,
01-08-2015,36,2085,22.55,2062.14,0.0021,49.05,,,,,,,,,,,,,,
01-08-2015,36,2090,20.2,2062.14,0.0021,51.65,,,,,,,,,,,,,,
01-08-2015,36,2095,18,2062.14,0.0021,54.5,,,,,,,,,,,,,,
01-08-2015,36,2100,15.9,2062.14,0.0021,57.35,,,,,,,,,,,,,,
01-08-2015,36,2105,13.95,2062.14,0.0021,60.4,,,,,,,,,,,,,,
01-08-2015,36,2110,12.25,2062.14,0.0021,63.7,,,,,,,,,,,,,,
01-08-2015,36,2115,10.55,2062.14,0.0021,67.05,,,,,,,,,,,,,,
01-08-2015,36,2120,9.1,2062.14,0.0021,71.05,,,,,,,,,,,,,,
01-08-2015,36,2125,7.8,2062.14,0.0021,74.75,,,,,,,,,,,,,,
01-08-2015,36,2130,6.65,2062.14,0.0021,78.6,,,,,,,,,,,,,,
01-08-2015,36,2135,5.6,2062.14,0.0021,82.15,,,,,,,,,,,,,,
01-08-2015,36,2140,4.7,2062.14,0.0021,86.65,,,,,,,,,,,,,,
01-08-2015,36,2145,3.9,2062.14,0.0021,90.85,,,,,,,,,,,,,,
01-08-2015,36,2150,3.25,2062.14,0.0021,95.2,,,,,,,,,,,,,,
01-08-2015,36,2155,2.7,2062.14,0.0021,99.2,,,,,,,,,,,,,,
01-08-2015,36,2160,2.225,2062.14,0.0021,104.2,,,,,,,,,,,,,,
01-08-2015,36,2165,1.875,2062.14,0.0021,108.1,,,,,,,,,,,,,,
01-08-2015,36,2170,1.525,2062.14,0.0021,113.4,,,,,,,,,,,,,,
01-09-2015,14,1950,98.85,2044.81,0.0015,4.15,,,,,,,,,,,,,,
01-09-2015,14,1955,94.25,2044.81,0.0015,4.45,,,,,,,,,,,,,,
01-09-2015,14,1960,89.65,2044.81,0.0015,4.85,,,,,,,,,,,,,,
01-09-2015,14,1965,85.1,2044.81,0.0015,5.3,,,,,,,,,,,,,,
01-09-2015,14,1970,80.6,2044.81,0.0015,5.75,,,,,,,,,,,,,,
01-09-2015,14,1975,76.15,2044.81,0.0015,6.35,,,,,,,,,,,,,,
01-09-2015,14,1980,71.7,2044.81,0.0015,6.95,,,,,,,,,,,,,,
01-09-2015,14,1985,67.4,2044.81,0.0015,7.55,,,,,,,,,,,,,,
01-09-2015,14,1990,63.2,2044.81,0.0015,8.3,,,,,,,,,,,,,,
01-09-2015,14,1995,59,2044.81,0.0015,9.1,,,,,,,,,,,,,,
01-09-2015,14,2000,54.9,2044.81,0.0015,9.95,,,,,,,,,,,,,,
01-09-2015,14,2005,50.8,2044.81,0.0015,10.9,,,,,,,,,,,,,,
01-09-2015,14,2010,46.8,2044.81,0.0015,11.9,,,,,,,,,,,,,,
01-09-2015,14,2015,42.95,2044.81,0.0015,13.1,,,,,,,,,,,,,,
01-09-2015,14,2020,39.15,2044.81,0.0015,14.35,,,,,,,,,,,,,,
01-09-2015,14,2025,35.55,2044.81,0.0015,15.75,,,,,,,,,,,,,,
01-09-2015,14,2030,32.05,2044.81,0.0015,17.2,,,,,,,,,,,,,,
01-09-2015,14,2035,28.55,2044.81,0.0015,18.85,,,,,,,,,,,,,,
01-09-2015,14,2040,25.35,2044.81,0.0015,20.45,,,,,,,,,,,,,,
01-09-2015,14,2045,22.15,2044.81,0.0015,22.3,,,,,,,,,,,,,,
01-09-2015,14,2050,19.1,2044.81,0.0015,24.35,,,,,,,,,,,,,,
01-09-2015,14,2055,16.25,2044.81,0.0015,26.5,,,,,,,,,,,,,,
01-09-2015,14,2060,13.65,2044.81,0.0015,28.95,,,,,,,,,,,,,,
01-09-2015,14,2065,11.3,2044.81,0.0015,31.6,,,,,,,,,,,,,,
01-09-2015,14,2070,9.25,2044.81,0.0015,34.5,,,,,,,,,,,,,,
01-09-2015,14,2075,7.4,2044.81,0.0015,37.65,,,,,,,,,,,,,,
01-09-2015,14,2080,5.85,2044.81,0.0015,41.1,,,,,,,,,,,,,,
01-09-2015,14,2085,4.55,2044.81,0.0015,44.75,,,,,,,,,,,,,,
01-09-2015,14,2090,3.45,2044.81,0.0015,48.55,,,,,,,,,,,,,,
01-09-2015,14,2095,2.65,2044.81,0.0015,52.45,,,,,,,,,,,,,,
01-09-2015,14,2100,2,2044.81,0.0015,56.85,,,,,,,,,,,,,,
01-09-2015,35,1960,99.1,2044.81,0.0021,17.2,,,,,,,,,,,,,,
01-09-2015,35,1965,95,2044.81,0.0021,18.05,,,,,,,,,,,,,,
01-09-2015,35,1970,90.9,2044.81,0.0021,18.95,,,,,,,,,,,,,,
01-09-2015,35,1975,86.8,2044.81,0.0021,19.9,,,,,,,,,,,,,,
01-09-2015,35,1980,82.8,2044.81,0.0021,20.85,,,,,,,,,,,,,,
01-09-2015,35,1985,78.85,2044.81,0.0021,21.9,,,,,,,,,,,,,,
01-09-2015,35,1990,74.85,2044.81,0.0021,23,,,,,,,,,,,,,,
01-09-2015,35,1995,71.05,2044.81,0.0021,24.1,,,,,,,,,,,,,,
01-09-2015,35,2000,67.15,2044.81,0.0021,25.3,,,,,,,,,,,,,,
01-09-2015,35,2005,63.45,2044.81,0.0021,26.55,,,,,,,,,,,,,,
01-09-2015,35,2010,59.75,2044.81,0.0021,27.9,,,,,,,,,,,,,,
01-09-2015,35,2015,56.15,2044.81,0.0021,29.3,,,,,,,,,,,,,,
01-09-2015,35,2020,52.55,2044.81,0.0021,30.7,,,,,,,,,,,,,,
01-09-2015,35,2025,49.1,2044.81,0.0021,32.25,,,,,,,,,,,,,,
01-09-2015,35,2030,45.7,2044.81,0.0021,33.8,,,,,,,,,,,,,,
01-09-2015,35,2035,42.45,2044.81,0.0021,35.65,,,,,,,,,,,,,,
01-09-2015,35,2040,39.2,2044.81,0.0021,37.4,,,,,,,,,,,,,,
01-09-2015,35,2045,36.1,2044.81,0.0021,39.3,,,,,,,,,,,,,,
01-09-2015,35,2050,33.1,2044.81,0.0021,41.3,,,,,,,,,,,,,,
01-09-2015,35,2055,30.35,2044.81,0.0021,43.4,,,,,,,,,,,,,,
01-09-2015,35,2060,27.45,2044.81,0.0021,45.7,,,,,,,,,,,,,,
01-09-2015,35,2065,24.85,2044.81,0.0021,48.1,,,,,,,,,,,,,,
01-09-2015,35,2070,22.3,2044.81,0.0021,50.5,,,,,,,,,,,,,,
01-09-2015,35,2075,19.9,2044.81,0.0021,53.1,,,,,,,,,,,,,,
01-09-2015,35,2080,17.75,2044.81,0.0021,55.9,,,,,,,,,,,,,,
01-09-2015,35,2085,15.65,2044.81,0.0021,58.8,,,,,,,,,,,,,,
01-09-2015,35,2090,13.7,2044.81,0.0021,61.85,,,,,,,,,,,,,,
01-09-2015,35,2095,11.95,2044.81,0.0021,65.1,,,,,,,,,,,,,,
01-09-2015,35,2100,10.35,2044.81,0.0021,68.65,,,,,,,,,,,,,,
01-09-2015,35,2105,8.85,2044.81,0.0021,72,,,,,,,,,,,,,,
01-09-2015,35,2110,7.6,2044.81,0.0021,75.85,,,,,,,,,,,,,,
01-09-2015,35,2115,6.45,2044.81,0.0021,79.7,,,,,,,,,,,,,,
01-09-2015,35,2120,5.45,2044.81,0.0021,83.35,,,,,,,,,,,,,,
01-09-2015,35,2125,4.55,2044.81,0.0021,87.55,,,,,,,,,,,,,,
01-09-2015,35,2130,3.8,2044.81,0.0021,91.75,,,,,,,,,,,,,,
01-09-2015,35,2135,3.175,2044.81,0.0021,96.15,,,,,,,,,,,,,,
01-09-2015,35,2140,2.675,2044.81,0.0021,100.55,,,,,,,,,,,,,,
01-09-2015,35,2145,2.15,2044.81,0.0021,104.65,,,,,,,,,,,,,,
01-09-2015,35,2150,1.8,2044.81,0.0021,109.5,,,,,,,,,,,,,,
01-09-2015,35,2155,1.525,2044.81,0.0021,114.3,,,,,,,,,,,,,,
01-12-2015,18,1940,97.4,2028.26,0.0016,9.05,,,,,,,,,,,,,,
01-12-2015,18,1945,93.1,2028.26,0.0016,9.7,,,,,,,,,,,,,,
01-12-2015,18,1950,88.9,2028.26,0.0016,10.4,,,,,,,,,,,,,,
01-12-2015,18,1955,84.6,2028.26,0.0016,11.15,,,,,,,,,,,,,,
01-12-2015,18,1960,80.4,2028.26,0.0016,11.95,,,,,,,,,,,,,,
01-12-2015,18,1965,76.25,2028.26,0.0016,12.9,,,,,,,,,,,,,,
01-12-2015,18,1970,72.15,2028.26,0.0016,13.75,,,,,,,,,,,,,,
01-12-2015,18,1975,68.15,2028.26,0.0016,14.8,,,,,,,,,,,,,,
01-12-2015,18,1980,64.1,2028.26,0.0016,15.9,,,,,,,,,,,,,,
01-12-2015,18,1985,60.2,2028.26,0.0016,16.95,,,,,,,,,,,,,,
01-12-2015,18,1990,56.5,2028.26,0.0016,18.1,,,,,,,,,,,,,,
01-12-2015,18,1995,52.6,2028.26,0.0016,19.35,,,,,,,,,,,,,,
01-12-2015,18,2000,48.95,2028.26,0.0016,20.7,,,,,,,,,,,,,,
01-12-2015,18,2005,45.3,2028.26,0.0016,22.1,,,,,,,,,,,,,,
01-12-2015,18,2010,41.9,2028.26,0.0016,23.55,,,,,,,,,,,,,,
01-12-2015,18,2015,38.3,2028.26,0.0016,25.05,,,,,,,,,,,,,,
01-12-2015,18,2020,35.05,2028.26,0.0016,26.75,,,,,,,,,,,,,,
01-12-2015,18,2025,32,2028.26,0.0016,28.8,,,,,,,,,,,,,,
01-12-2015,18,2030,28.9,2028.26,0.0016,30.8,,,,,,,,,,,,,,
01-12-2015,18,2035,25.95,2028.26,0.0016,32.85,,,,,,,,,,,,,,
01-12-2015,18,2040,23.05,2028.26,0.0016,35.05,,,,,,,,,,,,,,
01-12-2015,18,2045,20.4,2028.26,0.0016,37.4,,,,,,,,,,,,,,
01-12-2015,18,2050,17.9,2028.26,0.0016,39.95,,,,,,,,,,,,,,
01-12-2015,18,2055,15.55,2028.26,0.0016,42.6,,,,,,,,,,,,,,
01-12-2015,18,2060,13.35,2028.26,0.0016,45.45,,,,,,,,,,,,,,
01-12-2015,18,2065,11.35,2028.26,0.0016,48.45,,,,,,,,,,,,,,
01-12-2015,18,2070,9.55,2028.26,0.0016,51.7,,,,,,,,,,,,,,
01-12-2015,18,2075,7.9,2028.26,0.0016,55.05,,,,,,,,,,,,,,
01-12-2015,18,2080,6.5,2028.26,0.0016,58.65,,,,,,,,,,,,,,
01-12-2015,18,2085,5.3,2028.26,0.0016,62.35,,,,,,,,,,,,,,
01-12-2015,18,2090,4.25,2028.26,0.0016,66.3,,,,,,,,,,,,,,
01-12-2015,18,2095,3.35,2028.26,0.0016,70.25,,,,,,,,,,,,,,
01-12-2015,18,2100,2.675,2028.26,0.0016,74.5,,,,,,,,,,,,,,
01-12-2015,18,2105,2.125,2028.26,0.0016,79,,,,,,,,,,,,,,
01-12-2015,18,2110,1.7,2028.26,0.0016,83.25,,,,,,,,,,,,,,
01-12-2015,39,1950,96.85,2028.26,0.0023,22.9,,,,,,,,,,,,,,
01-12-2015,39,1955,92.9,2028.26,0.0023,23.8,,,,,,,,,,,,,,
01-12-2015,39,1960,88.95,2028.26,0.0023,24.85,,,,,,,,,,,,,,
01-12-2015,39,1965,85.1,2028.26,0.0023,26.05,,,,,,,,,,,,,,
01-12-2015,39,1970,81.2,2028.26,0.0023,27.25,,,,,,,,,,,,,,
01-12-2015,39,1975,77.4,2028.26,0.0023,28.4,,,,,,,,,,,,,,
01-12-2015,39,1980,73.65,2028.26,0.0023,29.65,,,,,,,,,,,,,,
01-12-2015,39,1985,69.95,2028.26,0.0023,31,,,,,,,,,,,,,,
01-12-2015,39,1990,66.4,2028.26,0.0023,32.2,,,,,,,,,,,,,,
01-12-2015,39,1995,62.75,2028.26,0.0023,33.75,,,,,,,,,,,,,,
01-12-2015,39,2000,59.35,2028.26,0.0023,35,,,,,,,,,,,,,,
01-12-2015,39,2005,55.8,2028.26,0.0023,36.65,,,,,,,,,,,,,,
01-12-2015,39,2010,52.4,2028.26,0.0023,38.1,,,,,,,,,,,,,,
01-12-2015,39,2015,48.95,2028.26,0.0023,40,,,,,,,,,,,,,,
01-12-2015,39,2020,45.75,2028.26,0.0023,41.25,,,,,,,,,,,,,,
01-12-2015,39,2025,42.65,2028.26,0.0023,43.45,,,,,,,,,,,,,,
01-12-2015,39,2030,39.6,2028.26,0.0023,45.7,,,,,,,,,,,,,,
01-12-2015,39,2035,36.7,2028.26,0.0023,47.6,,,,,,,,,,,,,,
01-12-2015,39,2040,33.85,2028.26,0.0023,49.5,,,,,,,,,,,,,,
01-12-2015,39,2045,31.05,2028.26,0.0023,52.1,,,,,,,,,,,,,,
01-12-2015,39,2050,28.35,2028.26,0.0023,54.35,,,,,,,,,,,,,,
01-12-2015,39,2055,25.8,2028.26,0.0023,56.95,,,,,,,,,,,,,,
01-12-2015,39,2060,23.3,2028.26,0.0023,59.45,,,,,,,,,,,,,,
01-12-2015,39,2065,21.1,2028.26,0.0023,61.85,,,,,,,,,,,,,,
01-12-2015,39,2070,18.95,2028.26,0.0023,64.6,,,,,,,,,,,,,,
01-12-2015,39,2075,17,2028.26,0.0023,67.9,,,,,,,,,,,,,,
01-12-2015,39,2080,15.2,2028.26,0.0023,71.05,,,,,,,,,,,,,,
01-12-2015,39,2085,13.45,2028.26,0.0023,74.5,,,,,,,,,,,,,,
01-12-2015,39,2090,11.85,2028.26,0.0023,77.7,,,,,,,,,,,,,,
01-12-2015,39,2095,10.25,2028.26,0.0023,81.2,,,,,,,,,,,,,,
01-12-2015,39,2100,8.95,2028.26,0.0023,84.85,,,,,,,,,,,,,,
01-12-2015,39,2105,7.65,2028.26,0.0023,88.6,,,,,,,,,,,,,,
01-12-2015,39,2110,6.7,2028.26,0.0023,92.5,,,,,,,,,,,,,,
01-12-2015,39,2115,5.7,2028.26,0.0023,96.5,,,,,,,,,,,,,,
01-12-2015,39,2120,4.85,2028.26,0.0023,100.7,,,,,,,,,,,,,,
01-12-2015,39,2125,4.05,2028.26,0.0023,104.85,,,,,,,,,,,,,,
01-12-2015,39,2130,3.45,2028.26,0.0023,108.85,,,,,,,,,,,,,,
01-12-2015,39,2135,2.875,2028.26,0.0023,113.55,,,,,,,,,,,,,,
01-12-2015,39,2140,2.45,2028.26,0.0023,117.8,,,,,,,,,,,,,,
01-12-2015,39,2145,1.925,2028.26,0.0023,122.4,,,,,,,,,,,,,,
01-12-2015,39,2150,1.7,2028.26,0.0023,127.3,,,,,,,,,,,,,,
1/13/2015,17,1935,96.05,2023.03,0.0016,10.1,,,,,,,,,,,,,,
1/13/2015,17,1940,91.85,2023.03,0.0016,10.75,,,,,,,,,,,,,,
1/13/2015,17,1945,87.5,2023.03,0.0016,11.5,,,,,,,,,,,,,,
1/13/2015,17,1950,83.35,2023.03,0.0016,12.25,,,,,,,,,,,,,,
1/13/2015,17,1955,79.15,2023.03,0.0016,13.15,,,,,,,,,,,,,,
1/13/2015,17,1960,75,2023.03,0.0016,14,,,,,,,,,,,,,,
1/13/2015,17,1965,71,2023.03,0.0016,15,,,,,,,,,,,,,,
1/13/2015,17,1970,67.1,2023.03,0.0016,16.05,,,,,,,,,,,,,,
1/13/2015,17,1975,63.2,2023.03,0.0016,17.15,,,,,,,,,,,,,,
1/13/2015,17,1980,59.65,2023.03,0.0016,18.3,,,,,,,,,,,,,,
1/13/2015,17,1985,55.85,2023.03,0.0016,19.55,,,,,,,,,,,,,,
1/13/2015,17,1990,51.95,2023.03,0.0016,20.8,,,,,,,,,,,,,,
1/13/2015,17,1995,48.4,2023.03,0.0016,22.2,,,,,,,,,,,,,,
1/13/2015,17,2000,44.8,2023.03,0.0016,23.7,,,,,,,,,,,,,,
1/13/2015,17,2005,41.3,2023.03,0.0016,25.2,,,,,,,,,,,,,,
1/13/2015,17,2010,37.8,2023.03,0.0016,26.9,,,,,,,,,,,,,,
1/13/2015,17,2015,34.7,2023.03,0.0016,28.6,,,,,,,,,,,,,,
1/13/2015,17,2020,31.6,2023.03,0.0016,30.5,,,,,,,,,,,,,,
1/13/2015,17,2025,28.55,2023.03,0.0016,32.45,,,,,,,,,,,,,,
1/13/2015,17,2030,25.8,2023.03,0.0016,34.65,,,,,,,,,,,,,,
1/13/2015,17,2035,23.05,2023.03,0.0016,36.85,,,,,,,,,,,,,,
1/13/2015,17,2040,20.45,2023.03,0.0016,39.25,,,,,,,,,,,,,,
1/13/2015,17,2045,17.95,2023.03,0.0016,41.85,,,,,,,,,,,,,,
1/13/2015,17,2050,15.75,2023.03,0.0016,44.6,,,,,,,,,,,,,,
1/13/2015,17,2055,13.6,2023.03,0.0016,47.45,,,,,,,,,,,,,,
1/13/2015,17,2060,11.6,2023.03,0.0016,50.6,,,,,,,,,,,,,,
1/13/2015,17,2065,9.95,2023.03,0.0016,53.8,,,,,,,,,,,,,,
1/13/2015,17,2070,8.35,2023.03,0.0016,57.3,,,,,,,,,,,,,,
1/13/2015,17,2075,6.9,2023.03,0.0016,60.9,,,,,,,,,,,,,,
1/13/2015,17,2080,5.7,2023.03,0.0016,64.5,,,,,,,,,,,,,,
1/13/2015,17,2085,4.6,2023.03,0.0016,68.1,,,,,,,,,,,,,,
1/13/2015,17,2090,3.65,2023.03,0.0016,72.55,,,,,,,,,,,,,,
1/13/2015,17,2095,2.875,2023.03,0.0016,76.5,,,,,,,,,,,,,,
1/13/2015,17,2100,2.25,2023.03,0.0016,80.9,,,,,,,,,,,,,,
1/13/2015,17,2105,1.75,2023.03,0.0016,85.4,,,,,,,,,,,,,,
1/13/2015,38,1940,99.9,2023.03,0.0023,22.7,,,,,,,,,,,,,,
1/13/2015,38,1945,95.9,2023.03,0.0023,23.8,,,,,,,,,,,,,,
1/13/2015,38,1950,91.95,2023.03,0.0023,24.65,,,,,,,,,,,,,,
1/13/2015,38,1955,88.1,2023.03,0.0023,25.9,,,,,,,,,,,,,,
1/13/2015,38,1960,84.1,2023.03,0.0023,26.95,,,,,,,,,,,,,,
1/13/2015,38,1965,80.45,2023.03,0.0023,28.2,,,,,,,,,,,,,,
1/13/2015,38,1970,76.6,2023.03,0.0023,29.4,,,,,,,,,,,,,,
1/13/2015,38,1975,72.85,2023.03,0.0023,30.7,,,,,,,,,,,,,,
1/13/2015,38,1980,69.15,2023.03,0.0023,32.05,,,,,,,,,,,,,,
1/13/2015,38,1985,65.55,2023.03,0.0023,33.35,,,,,,,,,,,,,,
1/13/2015,38,1990,62.05,2023.03,0.0023,34.9,,,,,,,,,,,,,,
1/13/2015,38,1995,58.65,2023.03,0.0023,36.35,,,,,,,,,,,,,,
1/13/2015,38,2000,55.2,2023.03,0.0023,37.95,,,,,,,,,,,,,,
1/13/2015,38,2005,51.95,2023.03,0.0023,39.55,,,,,,,,,,,,,,
1/13/2015,38,2010,48.55,2023.03,0.0023,41.25,,,,,,,,,,,,,,
1/13/2015,38,2015,45.4,2023.03,0.0023,43.1,,,,,,,,,,,,,,
1/13/2015,38,2020,42.2,2023.03,0.0023,45.1,,,,,,,,,,,,,,
1/13/2015,38,2025,39.25,2023.03,0.0023,47.05,,,,,,,,,,,,,,
1/13/2015,38,2030,36.35,2023.03,0.0023,49.15,,,,,,,,,,,,,,
1/13/2015,38,2035,33.6,2023.03,0.0023,51.3,,,,,,,,,,,,,,
1/13/2015,38,2040,30.8,2023.03,0.0023,53.6,,,,,,,,,,,,,,
1/13/2015,38,2045,28.15,2023.03,0.0023,55.95,,,,,,,,,,,,,,
1/13/2015,38,2050,25.7,2023.03,0.0023,58.55,,,,,,,,,,,,,,
1/13/2015,38,2055,23.35,2023.03,0.0023,61.05,,,,,,,,,,,,,,
1/13/2015,38,2060,21.05,2023.03,0.0023,63.85,,,,,,,,,,,,,,
1/13/2015,38,2065,19,2023.03,0.0023,66.75,,,,,,,,,,,,,,
1/13/2015,38,2070,17.05,2023.03,0.0023,69.7,,,,,,,,,,,,,,
1/13/2015,38,2075,15.05,2023.03,0.0023,72.85,,,,,,,,,,,,,,
1/13/2015,38,2080,13.35,2023.03,0.0023,76,,,,,,,,,,,,,,
1/13/2015,38,2085,11.75,2023.03,0.0023,79.4,,,,,,,,,,,,,,
1/13/2015,38,2090,10.3,2023.03,0.0023,82.95,,,,,,,,,,,,,,
1/13/2015,38,2095,8.9,2023.03,0.0023,86.45,,,,,,,,,,,,,,
1/13/2015,38,2100,7.95,2023.03,0.0023,90.45,,,,,,,,,,,,,,
1/13/2015,38,2105,6.65,2023.03,0.0023,94.3,,,,,,,,,,,,,,
1/13/2015,38,2110,5.75,2023.03,0.0023,98.35,,,,,,,,,,,,,,
1/13/2015,38,2115,4.8,2023.03,0.0023,102.5,,,,,,,,,,,,,,
1/13/2015,38,2120,4.05,2023.03,0.0023,106.75,,,,,,,,,,,,,,
1/13/2015,38,2125,3.45,2023.03,0.0023,111.05,,,,,,,,,,,,,,
1/13/2015,38,2130,2.7,2023.03,0.0023,115.5,,,,,,,,,,,,,,
1/13/2015,38,2135,2.375,2023.03,0.0023,120.05,,,,,,,,,,,,,,
1/13/2015,38,2140,2,2023.03,0.0023,124.65,,,,,,,,,,,,,,
1/13/2015,38,2145,1.7,2023.03,0.0023,129.25,,,,,,,,,,,,,,
1/14/2015,16,1925,95.65,2011.27,0.0015,11.35,,,,,,,,,,,,,,
1/14/2015,16,1930,91.5,2011.27,0.0015,12.1,,,,,,,,,,,,,,
1/14/2015,16,1935,87.4,2011.27,0.0015,12.9,,,,,,,,,,,,,,
1/14/2015,16,1940,83.2,2011.27,0.0015,13.75,,,,,,,,,,,,,,
1/14/2015,16,1945,79.1,2011.27,0.0015,14.7,,,,,,,,,,,,,,
1/14/2015,16,1950,75.1,2011.27,0.0015,15.65,,,,,,,,,,,,,,
1/14/2015,16,1955,71.15,2011.27,0.0015,16.7,,,,,,,,,,,,,,
1/14/2015,16,1960,67.25,2011.27,0.0015,17.75,,,,,,,,,,,,,,
1/14/2015,16,1965,63.4,2011.27,0.0015,18.95,,,,,,,,,,,,,,
1/14/2015,16,1970,59.8,2011.27,0.0015,20.2,,,,,,,,,,,,,,
1/14/2015,16,1975,56.15,2011.27,0.0015,21.55,,,,,,,,,,,,,,
1/14/2015,16,1980,52.35,2011.27,0.0015,23,,,,,,,,,,,,,,
1/14/2015,16,1985,48.9,2011.27,0.0015,24.5,,,,,,,,,,,,,,
1/14/2015,16,1990,45.5,2011.27,0.0015,26.05,,,,,,,,,,,,,,
1/14/2015,16,1995,42.05,2011.27,0.0015,27.75,,,,,,,,,,,,,,
1/14/2015,16,2000,38.95,2011.27,0.0015,29.4,,,,,,,,,,,,,,
1/14/2015,16,2005,35.65,2011.27,0.0015,31.2,,,,,,,,,,,,,,
1/14/2015,16,2010,32.5,2011.27,0.0015,33.1,,,,,,,,,,,,,,
1/14/2015,16,2015,29.7,2011.27,0.0015,35.3,,,,,,,,,,,,,,
1/14/2015,16,2020,26.75,2011.27,0.0015,37.45,,,,,,,,,,,,,,
1/14/2015,16,2025,24.1,2011.27,0.0015,39.75,,,,,,,,,,,,,,
1/14/2015,16,2030,21.55,2011.27,0.0015,42.3,,,,,,,,,,,,,,
1/14/2015,16,2035,19.2,2011.27,0.0015,44.9,,,,,,,,,,,,,,
1/14/2015,16,2040,17,2011.27,0.0015,47.65,,,,,,,,,,,,,,
1/14/2015,16,2045,14.85,2011.27,0.0015,50.6,,,,,,,,,,,,,,
1/14/2015,16,2050,13,2011.27,0.0015,53.6,,,,,,,,,,,,,,
